Year,date,chatGPT,Generative AI,GPT-4,Artificial Intelligence,isPartial,Country Name,Country Code,Indicator Name,Internet Usage (%)
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Serbia,SRB,Individuals using the Internet (% of population),81.1659
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Sub-Saharan Africa (excluding high income),SSA,Individuals using the Internet (% of population),31.1036889526801
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,South Sudan,SSD,Individuals using the Internet (% of population),9.64241
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Sub-Saharan Africa,SSF,Individuals using the Internet (% of population),31.4
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Small states,SST,Individuals using the Internet (% of population),73.5
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Sao Tome and Principe,STP,Individuals using the Internet (% of population),56.1138
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Suriname,SUR,Individuals using the Internet (% of population),71.992
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Slovak Republic,SVK,Individuals using the Internet (% of population),88.9256
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Slovenia,SVN,Individuals using the Internet (% of population),89.004
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Sweden,SWE,Individuals using the Internet (% of population),94.6703
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Eswatini,SWZ,Individuals using the Internet (% of population),56.1988
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Sint Maarten (Dutch part),SXM,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Seychelles,SYC,Individuals using the Internet (% of population),80.7475
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Syrian Arab Republic,SYR,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Turks and Caicos Islands,TCA,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Chad,TCD,Individuals using the Internet (% of population),11.0057
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,East Asia & Pacific (IDA & IBRD countries),TEA,Individuals using the Internet (% of population),71.4
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Europe & Central Asia (IDA & IBRD countries),TEC,Individuals using the Internet (% of population),82.3
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Togo,TGO,Individuals using the Internet (% of population),32.5051
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Thailand,THA,Individuals using the Internet (% of population),85.2696
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Tajikistan,TJK,Individuals using the Internet (% of population),28.34
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Turkmenistan,TKM,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),76.0
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Timor-Leste,TLS,Individuals using the Internet (% of population),35.5407
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Middle East & North Africa (IDA & IBRD countries),TMN,Individuals using the Internet (% of population),68.3
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Tonga,TON,Individuals using the Internet (% of population),57.5486
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,South Asia (IDA & IBRD),TSA,Individuals using the Internet (% of population),42.8506476935232
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Sub-Saharan Africa (IDA & IBRD countries),TSS,Individuals using the Internet (% of population),31.4
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Trinidad and Tobago,TTO,Individuals using the Internet (% of population),79.0
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Tunisia,TUN,Individuals using the Internet (% of population),68.3155
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Turkiye,TUR,Individuals using the Internet (% of population),81.4084
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Tuvalu,TUV,Individuals using the Internet (% of population),82.2681
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Tanzania,TZA,Individuals using the Internet (% of population),29.7016
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Uganda,UGA,Individuals using the Internet (% of population),10.0
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Ukraine,UKR,Individuals using the Internet (% of population),79.2183
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Upper middle income,UMC,Individuals using the Internet (% of population),73.9
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Uruguay,URY,Individuals using the Internet (% of population),87.6444
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,United States,USA,Individuals using the Internet (% of population),96.7792
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Uzbekistan,UZB,Individuals using the Internet (% of population),76.5904
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,St. Vincent and the Grenadines,VCT,Individuals using the Internet (% of population),78.7228
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,"Venezuela, RB",VEN,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,British Virgin Islands,VGB,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Virgin Islands (U.S.),VIR,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Viet Nam,VNM,Individuals using the Internet (% of population),74.21
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Vanuatu,VUT,Individuals using the Internet (% of population),68.612
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,World,WLD,Individuals using the Internet (% of population),62.2
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Samoa,WSM,Individuals using the Internet (% of population),76.2853
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Kosovo,XKX,Individuals using the Internet (% of population),
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,"Yemen, Rep.",YEM,Individuals using the Internet (% of population),14.8881
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,South Africa,ZAF,Individuals using the Internet (% of population),74.1534
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Zambia,ZMB,Individuals using the Internet (% of population),26.9505
2021,2021-09-15 12:00:00,0.0,0.0,0.0,0.5,0.0,Zimbabwe,ZWE,Individuals using the Internet (% of population),32.4616
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Aruba,ABW,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Africa Eastern and Southern,AFE,Individuals using the Internet (% of population),29.5
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Afghanistan,AFG,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Africa Western and Central,AFW,Individuals using the Internet (% of population),34.3
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Angola,AGO,Individuals using the Internet (% of population),37.8067
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Albania,ALB,Individuals using the Internet (% of population),79.3237
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Andorra,AND,Individuals using the Internet (% of population),93.8975
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Arab World,ARB,Individuals using the Internet (% of population),64.1684287501043
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,United Arab Emirates,ARE,Individuals using the Internet (% of population),100.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Argentina,ARG,Individuals using the Internet (% of population),87.1507
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Armenia,ARM,Individuals using the Internet (% of populatio3n),78.6123
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,American Samoa,ASM,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Antigua and Barbuda,ATG,Individuals using the Internet (% of population),87.074
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Australia,AUS,Individuals using the Internet (% of population),94.9886
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Austria,AUT,Individuals using the Internet (% of population),92.5292
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Azerbaijan,AZE,Individuals using the Internet (% of population),86.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Burundi,BDI,Individuals using the Internet (% of population),10.1846
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Belgium,BEL,Individuals using the Internet (% of population),92.7887
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Benin,BEN,Individuals using the Internet (% of population),30.7419
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Burkina Faso,BFA,Individuals using the Internet (% of population),18.114
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bangladesh,BGD,Individuals using the Internet (% of population),38.9174
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bulgaria,BGR,Individuals using the Internet (% of population),75.2714
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bahrain,BHR,Individuals using the Internet (% of population),100.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Bahamas, The",BHS,Individuals using the Internet (% of population),93.7667
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bosnia and Herzegovina,BIH,Individuals using the Internet (% of population),75.6762
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Belarus,BLR,Individuals using the Internet (% of population),86.8884
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Belize,BLZ,Individuals using the Internet (% of population),65.0198
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bermuda,BMU,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bolivia,BOL,Individuals using the Internet (% of population),65.9774
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Brazil,BRA,Individuals using the Internet (% of population),80.6899
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Barbados,BRB,Individuals using the Internet (% of population),74.8596
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Brunei Darussalam,BRN,Individuals using the Internet (% of population),95.6225
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Bhutan,BTN,Individuals using the Internet (% of population),85.6369
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Botswana,BWA,Individuals using the Internet (% of population),75.2388
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Central African Republic,CAF,Individuals using the Internet (% of population),10.58263964
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Canada,CAN,Individuals using the Internet (% of population),93.2917
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Central Europe and the Baltics,CEB,Individuals using the Internet (% of population),84.7177999803478
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Switzerland,CHE,Individuals using the Internet (% of population),95.5694
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Channel Islands,CHI,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Chile,CHL,Individuals using the Internet (% of population),88.8045
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,China,CHN,Individuals using the Internet (% of population),73.0532
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cote d'Ivoire,CIV,Individuals using the Internet (% of population),38.7504
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cameroon,CMR,Individuals using the Internet (% of population),42.5456
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Congo, Dem. Rep.",COD,Individuals using the Internet (% of population),26.17
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Congo, Rep.",COG,Individuals using the Internet (% of population),32.7417
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Colombia,COL,Individuals using the Internet (% of population),73.0284
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Comoros,COM,Individuals using the Internet (% of population),27.33694319
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cabo Verde,CPV,Individuals using the Internet (% of population),71.3752
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Costa Rica,CRI,Individuals using the Internet (% of population),82.749
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Caribbean small states,CSS,Individuals using the Internet (% of population),77.5169733304217
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cuba,CUB,Individuals using the Internet (% of population),67.6435
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Curacao,CUW,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cayman Islands,CYM,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cyprus,CYP,Individuals using the Internet (% of population),90.7595
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Czechia,CZE,Individuals using the Internet (% of population),82.6706
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Germany,DEU,Individuals using the Internet (% of population),91.4306
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Djibouti,DJI,Individuals using the Internet (% of population),64.0414
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Dominica,DMA,Individuals using the Internet (% of population),82.3506
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Denmark,DNK,Individuals using the Internet (% of population),98.8659
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Dominican Republic,DOM,Individuals using the Internet (% of population),85.243
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Algeria,DZA,Individuals using the Internet (% of population),66.2356
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,East Asia & Pacific (excluding high income),EAP,Individuals using the Internet (% of population),70.8057840396548
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Early-demographic dividend,EAR,Individuals using the Internet (% of population),51.9041614126876
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,East Asia & Pacific,EAS,Individuals using the Internet (% of population),72.8
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Europe & Central Asia (excluding high income),ECA,Individuals using the Internet (% of population),78.7016293969
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Europe & Central Asia,ECS,Individuals using the Internet (% of population),86.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Ecuador,ECU,Individuals using the Internet (% of population),70.2073
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Egypt, Arab Rep.",EGY,Individuals using the Internet (% of population),72.056
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Euro area,EMU,Individuals using the Internet (% of population),87.1980821816406
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Eritrea,ERI,Individuals using the Internet (% of population),25.0991
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Spain,ESP,Individuals using the Internet (% of population),93.8975
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Estonia,EST,Individuals using the Internet (% of population),90.9797
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Ethiopia,ETH,Individuals using the Internet (% of population),16.6981
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,European Union,EUU,Individuals using the Internet (% of population),86.9564365081745
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Fragile and conflict affected situations,FCS,Individuals using the Internet (% of population),34.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Finland,FIN,Individuals using the Internet (% of population),92.8081
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Fiji,FJI,Individuals using the Internet (% of population),81.9
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,France,FRA,Individuals using the Internet (% of population),86.0955
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Faroe Islands,FRO,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Micronesia, Fed. Sts.",FSM,Individuals using the Internet (% of population),39.9648
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Gabon,GAB,Individuals using the Internet (% of population),73.1414
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,United Kingdom,GBR,Individuals using the Internet (% of population),95.2591
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Georgia,GEO,Individuals using the Internet (% of population),76.4427
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Ghana,GHA,Individuals using the Internet (% of population),68.6
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Gibraltar,GIB,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Guinea,GIN,Individuals using the Internet (% of population),31.311
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Gambia, The",GMB,Individuals using the Internet (% of population),49.6646
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Guinea-Bissau,GNB,Individuals using the Internet (% of population),28.5397
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Equatorial Guinea,GNQ,Individuals using the Internet (% of population),60.5587
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Greece,GRC,Individuals using the Internet (% of population),78.4943
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Grenada,GRD,Individuals using the Internet (% of population),71.1154
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Greenland,GRL,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Guatemala,GTM,Individuals using the Internet (% of population),50.8416
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Guam,GUM,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Guyana,GUY,Individuals using the Internet (% of population),81.0716
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,High income,HIC,Individuals using the Internet (% of population),91.3
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Hong Kong SAR, China",HKG,Individuals using the Internet (% of population),93.0872
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Honduras,HND,Individuals using the Internet (% of population),51.9801
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Heavily indebted poor countries (HIPC),HPC,Individuals using the Internet (% of population),27.6468886363448
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Croatia,HRV,Individuals using the Internet (% of population),81.254
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Haiti,HTI,Individuals using the Internet (% of population),38.94501834
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Hungary,HUN,Individuals using the Internet (% of population),88.6408
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,IBRD only,IBD,Individuals using the Internet (% of population),66.3
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,IDA & IBRD total,IBT,Individuals using the Internet (% of population),57.1
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,IDA total,IDA,Individuals using the Internet (% of population),32.2
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,IDA blend,IDB,Individuals using the Internet (% of population),33.1
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Indonesia,IDN,Individuals using the Internet (% of population),62.1045
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,IDA only,IDX,Individuals using the Internet (% of population),31.7
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Isle of Man,IMN,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,India,IND,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Not classified,INX,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Ireland,IRL,Individuals using the Internet (% of population),94.456
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Iran, Islamic Rep.",IRN,Individuals using the Internet (% of population),78.5957
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Iraq,IRQ,Individuals using the Internet (% of population),65.0022
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Iceland,ISL,Individuals using the Internet (% of population),99.687
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Israel,ISR,Individuals using the Internet (% of population),90.2969
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Italy,ITA,Individuals using the Internet (% of population),74.8623
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Jamaica,JAM,Individuals using the Internet (% of population),82.3607
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Jordan,JOR,Individuals using the Internet (% of population),86.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Japan,JPN,Individuals using the Internet (% of population),82.9141
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Kazakhstan,KAZ,Individuals using the Internet (% of population),90.924
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Kenya,KEN,Individuals using the Internet (% of population),38.2459
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Kyrgyz Republic,KGZ,Individuals using the Internet (% of population),74.6424
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Cambodia,KHM,Individuals using the Internet (% of population),55.6004
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Kiribati,KIR,Individuals using the Internet (% of population),54.0494
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,St. Kitts and Nevis,KNA,Individuals using the Internet (% of population),69.1294
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Korea, Rep.",KOR,Individuals using the Internet (% of population),97.5713
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Kuwait,KWT,Individuals using the Internet (% of population),99.7
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),75.328829797235
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Lao PDR,LAO,Individuals using the Internet (% of population),62.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Lebanon,LBN,Individuals using the Internet (% of population),87.8626
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Liberia,LBR,Individuals using the Internet (% of population),27.8136
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Libya,LBY,Individuals using the Internet (% of population),84.3378
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,St. Lucia,LCA,Individuals using the Internet (% of population),75.122
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Latin America & Caribbean,LCN,Individuals using the Internet (% of population),76.0
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),28.2802068716477
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Low income,LIC,Individuals using the Internet (% of population),21.6
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Liechtenstein,LIE,Individuals using the Internet (% of population),95.5694
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Sri Lanka,LKA,Individuals using the Internet (% of population),44.4531
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Lower middle income,LMC,Individuals using the Internet (% of population),46.8
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Low & middle income,LMY,Individuals using the Internet (% of population),55.8635469263053
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Lesotho,LSO,Individuals using the Internet (% of population),43.6957
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Late-demographic dividend,LTE,Individuals using the Internet (% of population),76.5897299710956
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Lithuania,LTU,Individuals using the Internet (% of population),86.9305
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Luxembourg,LUX,Individuals using the Internet (% of population),98.6609
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Latvia,LVA,Individuals using the Internet (% of population),91.1796
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,"Macao SAR, China",MAC,Individuals using the Internet (% of population),88.4681
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,St. Martin (French part),MAF,Individuals using the Internet (% of population),
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Morocco,MAR,Individuals using the Internet (% of population),88.1303
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Monaco,MCO,Individuals using the Internet (% of population),98.3776
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Moldova,MDA,Individuals using the Internet (% of population),60.4747
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Madagascar,MDG,Individuals using the Internet (% of population),18.1313
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Maldives,MDV,Individuals using the Internet (% of population),85.2343
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Middle East & North Africa,MEA,Individuals using the Internet (% of population),72.6
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Mexico,MEX,Individuals using the Internet (% of population),75.6265
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Marshall Islands,MHL,Individuals using the Internet (% of population),72.2377
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Middle income,MIC,Individuals using the Internet (% of population),59.6125791620147
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,North Macedonia,MKD,Individuals using the Internet (% of population),83.0182
2021,2021-10-17 00:00:00,0.0,0.0,0.0,0.6,0.0,Mali,MLI,Individuals using the Internet (% of population),30.4642
